reviewerID,asin,overall
A31BHEHNJXI4A0,0783227353,5
A18BOXF138XC0G,B004KPD1IO,5
AGZ6JNLBV3A5A,B000YAF4MA,5
A2QAKTNCDSTIQ1,B00005JLWN,5
A383Q6UK27585R,6302752337,5
A1YPVVTF19HPCT,B00E3UN44W,5
A3ILHH9P8YH9PD,B00005KJP0,5
A29C1W5LPW836O,B000B6CO3O,5
AI079T7UA2U00,B001NFNFMQ,5
ABPTXUR9T2H6O,B000006DAL,5
A2LQ3X6BFTVDWP,B0000575WO,4
A1SDBUUTK52F32,B005S9ELM6,5
A3202C86H3AD1V,B000R7HY3C,2
A1AMR2GU34OVJP,B00000JRUB,5
A3MUSWDCTZINQZ,B009904NLY,3
A2J57EQ9KPGXR9,B00008YOD2,4
A2BX4L9O6ZCCCV,B00007M5IZ,5
A24YICSOXPEPN3,B000E6ESJE,5
A2UYAFQ40U2PHS,0767825616,2
A3LYFRATW68EX1,6304972857,5
ATFWU4WSZ38BF,B005LAIHZY,3
A22MJB54746UJS,6305283362,5
AJT8QRSXZRDVU,B00H83EUL2,2
A1DUT6O3BWXEJ,B005LAII2Q,1
A29R4FCO6RFX4K,6305286566,5
A165B22J07IED1,6302842506,5
A2UT99P3C34Z6O,6303599109,5
ABE14SVILZLNY,B00006LPH6,5
A1BTCLS849N9OQ,B0000A9D19,5
A3KF4IP2MUS8QQ,6304411448,5
AYDW2AFFLN2QH,6305458405,4
AVQJD41PLPOOQ,0783233078,4
ATJF4U8BQZMHG,6301805682,5
A2TGJMTXNQG9DD,6302900190,5
AUPY9X6KN5MWO,0790731908,5
A2HNIHSKK9B3EO,6302113156,5
A3TZV5SXQ8F6ST,B00005KHNY,4
ADB8XCKNSDY5Z,B00005JKQZ,5
A158NU1Y2HGA6N,B0018CNNV2,5
A2VJJ2POCLMED7,B000BPL2EM,4
A1MCTQKWXEG3BR,B000CGX7FW,3
AA15CTBQ2IORD,B000QUU4LY,5
A3OQF09LQFQGEB,B006U1J5ZY,5
A392BU15592V2V,B002VPE1AW,5
AFGZ5RG38SW42,6301978587,5
A2ULZL8DI2G7P,B00020HAY2,5
A2MXE1GI5JKGO,B0000C8AO7,5
A5VJUBG4HK80,B00008T3E1,5
AWG2O9C42XW5G,B008220C92,5
A1T17BYSWE5QBE,B000NA1W3G,3
A2NY2LAVBL59BS,B00005JKYF,5
A2A596PVOT9Q8L,B0058YPKIA,5
ANF45HZVC102O,B0000040E9,5
A1V0898YIRFAS3,6305710465,5
A3TD7B0CT1NHO4,B000051S4R,5
AL5OEDM8TPTKV,1884190367,4
A3O2RCKAMSE9X7,0792840054,5
A1Y548SKWDTYQ5,B0034G4P94,5
A31I3HXMD5H1EL,B000R7I43Q,5
A2FEE9PVDO7L9Y,B005LAII12,5
AHGWXB9SV1AC3,B002FOQXTQ,5
A2VUP5US1F5HG5,6304386168,3
A2D3OOW2V4QTSK,B00CX7TOOG,3
AGZVS6M8XJGN6,0792839641,3
A2VJ80PM1G00QV,B0009Y2LS6,5
A3E6EIIPOR3UFD,B003Z8ZCG6,5
A29WGVFIVZHY20,0783221312,4
A1WXVQ7ZP72UMZ,B000BB1962,5
A3U3BEZMH3F01Q,B000K7UBUM,4
A1YIYS3J7EQ3F8,B00003CY6L,3
A3U8632T422VQO,0783211856,5
A2U9NT2N03OO1,B002ZG999U,4
A138F7NFX4SFC0,B000ION23A,5
A1YSCZB1NRA6ZV,B000FKO3HQ,5
A2E7TODV6TJFQR,6302797535,4
A3FD6BZSW1AHDF,B00000IBZT,4
A25L08QHQVSB5V,B00000JWW8,3
AC656K7PC6P4W,B000R4SMCW,2
A2EZR4WSC5KXXA,0788812807,5
A1BK4UQRBFJIFA,6301628454,3
A2TTA3F4LN5YFG,6302101417,5
A1FQ2ZMJZEKA27,6303144837,5
A266TORT5VENQ7,B0002PYSLK,3
A2NXXXZH7FYR6Z,B00005JPT0,5
A126KX6FVI4T66,B001V7UTV6,3
A27WBR7JZXIP8I,6304817479,5
A3INKMGQU2DRLY,B0007IO6PA,4
A3OOIJVWLQB7UP,B002XTBEDI,5
A36JXQDWV08MSY,0788860704,2
A3II1ACACC5MTX,B004EPYZU8,5
A32XW50ILWOXNO,0780656946,1
AA1TTHOXCVJRN,6302458900,5
A30R1Z1N1RDSG3,B000127LW2,5
A1E9N5FK21NDTD,0738920363,5
A29TL4V36IY3UN,B001JAHQQ6,5
A146QCGOQPZLTG,0767853636,5
AEYT0S4O55M6E,0792838408,5
A71VSXPIUSLLM,B00FZM8Z7I,5
A2YM3KILJ1G0YJ,B00260HH44,3
A2H3ISQ4QB95XN,B00B94VJYW,5
A3CQ945M3H0HSO,B000A0D1Q0,5
A1ZF2MSBDUM5SF,B000E3LI4U,4
A3JCW6YA3C6Z6S,6302969603,5
A1TNLHJGJ4QP6Q,B003R0MEZ4,5
AK7CAW3N1XZV6,B00095MBNK,4
A2EFGL9HBPIE1B,6302320402,5
A457S8SW690NM,B0006FO9JM,2
A1P58PKR4GCAF7,B002VDZIGK,4
A4PPZNQF1X2IY,6300216179,5
AY6C636LJDGXD,B003ES5JKQ,4
A2ZB8B7VQONZA6,B008JFUNYG,3
A3250OZ13DC8EN,0800136926,5
A2FVRQP6NN7DVK,B00E3V9N1E,2
A2G9WDTY2DB2G9,B00018D42W,4
A1NOLEWY3EBW01,B00151QYOO,1
ATIRJJIHJCDC6,B000TGUUFA,5
AT9KN2HIQZZMZ,B00A2XTHYU,5
A29FFT26RF63YX,B006QWC2ZC,5
A2IDU0AHILRCV9,630386905X,5
AQBRMBQ99ESI7,B00005MKL5,3
AJXP6927D2E0X,B00004VVP1,5
A2MF0N72JVXDAP,6304162200,4
A2GZJL558B3TPC,B0002V7O4C,4
A2HRP0S2IOU7CF,B00306ST5E,5
A3AVCOOCE94ZZ2,B00005MM5L,5
A2EUAEIKJID7GK,B0000AGQ6R,3
A3D6OI36USYOU1,0780623274,2
A2J78M38IO5N18,6302023769,3
A13UWA23Q3E0NV,B0013FZUQK,3
AFNEAHTMMMQM,B00000F3KL,4
A2MO9URO4526Q2,B0001GF2F6,5
A2RK3CB7LX9ZL8,B000SNUNRE,5
A3JOBRF9SV4ONV,6300262731,5
A2SCO2RA8UPJFY,B000053ZRQ,3
A1VJ7HYM1EC94M,B001E08TDK,5
AIMR915K4YCN,6301932420,5
A3T0OL6KWVVC7A,078322740X,5
A1L9MAVBGE68VY,B0017MO10U,5
AER15RIMV8E6D,6305364648,5
AYATQ7C8H8FX5,6304297912,5
A1J48TXFNQN99X,B005LAIGOQ,3
A2RI2906M3N0N8,B001NCDFTW,5
A3EXH2TG1FI97V,B006U1J5ZY,5
A283RV05QVUTVI,6304431856,4
A2TOU0N8XE68W4,6301967410,5
A3CWH6VKCTJAD,B00003CXDF,3
A2HYLXM05ZM32T,B003TNS3IQ,5
A1WT52F6MKNRFN,6305077754,5
A2EDZH51XHFA9B,B001E1B6QG,3
A3IZ3TK0SX1160,B009NNM77E,5
A355WMP0CQBJFX,B000H2M2RA,4
A1VA8GFSYELSO5,B006GHA9QQ,5
A2VOL5ZISJIG5K,B000MGTQ6G,5
A56MTDM9QEVI2,6301777476,5
A6BYZPDYELG3N,0792843584,5
A1NTR9DDR4FCH4,B001LK8UP0,5
A7OFP6NVTOVT7,B008JFUQ16,5
A2KW2KWKABNYNO,B001PR0Y4O,3
ATB8MP2M9L5PM,B000068DBE,3
A2S59UCZM6XUAE,B0002TTTGU,4
ABWHLZFEM5SZY,1558908498,5
AZWIQDC9S1KEM,B00004T34R,4
A34X8948JB1KHJ,B000RNUKPK,5
A1LQ9TMFRRPJU2,B0058YPI5K,5
ANGFDOSY7R38L,B001ASIHZG,4
A2TRDEKS4DJ6FV,6305368139,4
A11EQY5UW4GNL8,B0043K8LXQ,1
AVZUVRF7MFS24,B000077VRT,5
AV1F7X8NL213C,B009934S5M,4
ATC9XVIZY0DL2,B00CMT52T6,4
A2TZ7DGBCLI5N,B005ENCIZI,5
A2ZJDGVJ45AR5W,B007961UPC,5
A3C6CZC2JP67VK,0790729725,5
A3AO401ZZXT1NS,6305230226,4
A173F44ZGP878J,B00A7ZHDOO,4
A35ZK3M8L9JUPX,6305364206,5
A324BA4T1V8XKE,B0053O8AKU,5
A3LHGRYGZ7QH3I,B00I462XF2,3
A2OPN9F0PDDV5W,6301269977,4
A2FS6OGMZMALTD,B00005JKXE,4
AAUAOPPH3PBB2,6305488215,5
A3VD6BCM5DDSML,6300214370,5
A2PN65B6BSTIYZ,B00005JPY0,4
A3INANJEZZL8ED,B0090SI56Y,2
A16HM5IJDLDQOP,B0011U52EW,5
AF3RMNRNRSG7W,6302256704,4
A3V61K0EF38GP4,630518299X,4
A3QB5WD6XZ1KSW,630154031X,4
A3UP8E5QJIWJKX,B00005JM5E,1
AS1Q6A7WVHIZA,B005LAJ212,5
A3IKBHODOTYYHM,B005CA4SHO,4
A173LICDGEUZ04,B0059XTU1S,4
A1HG83ZWVM7U2K,B00BEIYHO2,5
A3ADS2S1JPG128,B000F3TAOE,4
A28PP0PQHN35IP,6302407761,5
A187O3DQN82H8X,B00005JN5E,5
A39AWL2FKWDFK6,B00008W64E,5
A1REPQSFBMFRP6,B008JFUNHI,2
AN91U0QYUCIAQ,B0055CP9R2,5
A2RKI7RPP5CJMG,B00005JM5E,4
A1MO79MDHXB9J3,6304286325,5
AYP0Z0FLR9Z0R,B000AYELXI,4
A3QF3O0ZENYTAU,6303101410,5
A1W67810BRQSDO,B0009S2T0M,5
A24NUEAPWRACMQ,0792110188,4
A1G5Q9HBN0EGDV,B00406UJZG,5
ATXWVGLKWDPX4,B0049GYXBS,5
A1SNZ34LO0CQ0B,B00152PFAM,5
A3S5WFHVKPENQI,B000PAAK5U,5
AKDKCSP91K7ZW,6301797949,5
AAMUCZO7DPXSO,B00003CX8I,4
A1KQBTFF3LO35K,1616842490,5
A2HD1KCYZVRM5H,B0006H31N0,4
A3EHIGO4FNILXP,B004GSVX7G,5
A3QKCLJCFEQKA5,B00HEPC0TS,5
A3NIQK6ZLYEP1L,B001D2WUGG,5
A19ZXK9HHVRV1X,B00003CXXU,2
A2IF6UKZCV0V0Y,6305426694,4
A1DINMV69FI3HH,B000FVQYYU,5
A1N441OPDOIL3T,0792101448,5
A2OLJM7IREKPWZ,B00005JLQN,5
A2M1N8G4W4END8,B000M341T6,4
AE9GUE3HHOX3U,B0001DMVBC,4
AFVROUVTT63XM,0767821807,5
A2JT1O6JIN3DOE,B000083C6B,3
ANCOMAI0I7LVG,0788882988,5
AFHG4LH84IIUE,B00BEJL69U,4
A2JU4FUSW1PBEC,B000006GSJ,4
A220FJEQNGMSRN,6301024451,3
A1Z1NQJUJQ5CRO,0792846788,3
A1M0OSCFOAMAZO,B009AMAK54,4
A2PZ4A3H4ARIXI,B00BEJL6JK,3
A2SBZQR76C5TXB,B000XUOIQE,5
A16CZRQL23NOIW,0780021118,5
A2XWP890G6ARFW,B00005JM3C,5
A39QEKNEFSJ34Q,B0001ME51W,3
AVQ9T0BC4PCVS,1417009446,5
A7V0LEOT2QPIO,B00695E1BY,5
AIMR915K4YCN,B000HEWGTW,5
A3GN9I0UYV08LC,B00070HK2Y,4
A3DUTIPQD0JFZF,B00002NDLW,1
A1YBZO1W0BW3DI,B001LGXIA6,5
A17FLA8HQOFVIG,B00080ETYA,3
AMK5M14G3J6KR,630197350X,5
A1X7HLKVG5910Y,B000GUJYZQ,5
A3NUTEF2PQEDN6,B001TZ70DU,5
AE6H6TX3HKC2J,B0034G4ORC,3
A17E4Z4I7FT72Q,6303626475,5
A2UBVVCIC0OZI8,6301963717,3
A382SS3RQVTZF0,6302281725,1
A98L9TI92ANCY,B000S88JT8,2
A37PV5GMP2ILJC,B001CC7PLM,3
A3PCZKVZIXZ1WM,B000FUTVLY,4
ALYO802XSAPL7,B000R7I44A,3
A96K1ZGW56S2I,B000YOX3HE,5
ACPEUDFJQFRSD,630439408X,4
A2K7E1GK4Z5LW7,B0090SI56Y,3
AUA15GOQSMBH0,0783227930,4
A3MWYPZBKL1NJ,B000T28PHO,4
A3B9YVPW42GS5Q,6303853102,4
AVOU47WABQ6D3,B003RHZ6ES,5
AAOWMF4RS4DUD,B001E8YGRK,5
A4JHEO7H330AF,B00004L8IN,5
A3UPHTFXGLA4MK,B00BHO70L0,5
A2SXP3XXTBBELR,B00006JK1S,4
AUEYE7V7RYBD6,078062579X,5
A2NX99GVAX4TRP,6300181405,4
A2F5PKODFXGUNL,B001RXB4GS,3
A11LOBWAH2S2U4,B00005JP0F,5
A2WLZD9BY669HY,B000VRJ37I,3
A38MNNTQNUPR6U,0790729393,5
AW99SBGWEXP0J,B000XPU66K,3
A17OXGC7BFQMYD,B0001Z3632,4
A9PHNOY7Q7AKD,B00G4Q3KOC,5
AP69M84K2P4HJ,B001TRDQIQ,2
A1R7R0Q678QND,B00012YIE6,4
AK2AQIULQDFS5,6300269299,4
AJETITRICPHQI,B00023GGAI,5
A2MPAOYEC1KWEI,B00064LJVE,1
A30RY4UEVM8KWO,B004LWL0LG,5
AX3O2BAWPYGE2,1608838137,5
A3P7WNM0UHV4YQ,B0002C814I,2
A2HHXLDH7UMUX2,B000062XFH,2
A32Z0G8WC39V0O,B000ADWCX0,1
A1T2AUN2AJ45PQ,B0002B15IS,3
A5KUVR7CG4V5V,B009AVCAE4,5
A21FM8BN7FH30,6303918530,5
A27K5MWHIUH7Z2,6303934854,5
A3SSOO62YRZYMQ,6300182320,5
AJDYDG7YZY9QL,6304214502,4
A1E2RIFXQR1OVW,B001ZXRGKS,5
A2FRKEXDXDN1KI,B003F2AC0S,4
A13WV30Q6SC02Q,079074404X,4
AHOJK4NI26MFU,630305899X,4
A2MJPJZ438KOZ0,6301777387,5
ASLLAG6ZD7OT0,6300181308,3
A14UFNFPD3QZ7Z,B005NKIPWC,5
A21BJRAY0I5WM9,B000FJHFR2,5
A2F0KIA4NMIZHQ,B0013FZUQK,4
A2ZI9VALKE11HN,B00005QX8G,1
A2R1FSFW0TD58N,630027179X,4
ASS8KYIKJA3Q1,B000094HMU,5
AMH1JRT2RJ366,B00008972G,2
A38VQ2TIPPBKNN,B0013J30YU,1
AUK27SSBX27Y8,B00003CXND,5
AP09KD33UT6XB,B00A6SZRT0,5
A3L7GWG3Z8VBO7,B00005JLTM,5
AE42JLYPXUI45,6301972856,5
AFCSYCMKQ3ORV,B0059XTU3G,4
A1LYOBSJUVIXA,B005LAJ1O0,4
A2Y870S7P44V4C,6305609756,4
AFDQ7QHDYES5E,0790733420,5
A2NJO6YE954DBH,B0002VEZ3U,3
A1XYM2XJEKC9ZI,B0012Z36FI,5
A2WBNKY07V414Y,6305209871,3
A1661UBD2CP1EQ,B000ERVK6W,5
A32OB0UGQ0A3L0,B0000WN0UU,5
A2FEGRJQNU51P9,B00005JKC3,2
ABPTXUR9T2H6O,B00004R65K,5
A2IM6BLKAXU0EA,B006U1J5ZY,5
AJNIACIPB2I5P,B00IKM5LFY,5
A1I5LC05HZJ9CF,B001VLBDB2,5
A3CLWR1UUZT6TG,B005LAIIMG,1
APIW11UEPKIC2,B00004RF3N,4
A1NI0VOVXZBM7Y,0783219695,3
A2GH88EWEJQGRZ,B000Y11BC6,5
A3OOPRYGY7XG06,B009934S5M,4
A33UIX28WOSZVJ,076780094X,5
A31LHED3SKLWVB,6304345062,3
A1WWDFQ8HSKT0,630573240X,5
A2AFM0SLLFPSJ1,B00003CXZ1,3
A6ADO7B6FUVN,B0001US600,5
A27VY7BUVD09I2,B001GKJ2DE,4
A2VESKYGU4Z2HA,B001UV4XEM,5
A3PPXVR5J6U2JD,B000VKKV3K,4
A3TISHGXRLMTTV,B0036EH3XO,5
A2YZ8OU4Q4SDWH,B000W07EKW,5
A3VY5UA24EZT72,0790745399,4
A3EFFVYFATN5U7,B005LAJ16I,5
A1MMABHEG7EK33,B0021L8UMQ,5
A25ZZMC5VB6MC8,6302719518,4
A10VTVTZB2EO3R,B0002COTDA,4
A15DZ1M217MUOK,B0002HMKV8,5
ADDBX5P9ME978,B007Q1GKR8,3
A2P1TDEWO0PPX3,6304834039,4
A1JIW8GOSSGUQR,B0015XHP22,2
A30BRI9RXQTUZN,B005SH647S,5
A2JS2QPZ6G2UIO,B00005JPA6,5
A1RK7ZGJA3371X,B00246QGHE,5
A1I3GLPB8KNF2Z,B0002JJBZE,5
A3ED7YFGNMB5EV,B0000687DF,3
A3J9EDQU9OVL1D,B008NQO10I,4
A8UH0WR2ESEIZ,6302555337,5
A1LPUOARU63042,B009934S5M,2
A2ZM9BGE3K3SY2,B00005JM5E,4
ALPVMB5P07GPM,6302265754,5
A106YXO3EHVD3J,6303026605,4
AM6EW4WZ2TPL,6303124798,3
A2BHRZHZONOXSU,6301474953,3
A3FDEI5P21XX6S,B001G79HAK,2
A39CX0EE4BZCZC,6303686826,4
A1912PQLG8WJQX,B00BWDA84W,1
A25E7DY8365NJC,0767018907,5
A1R2ONSLAI3M2X,B0007R4T3U,5
A267HOLO6GC89G,B0009NSCSU,5
A2H22I2RWE0HOV,B000059LGF,5
ABFJYHVD8RHLE,6301006798,5
A1U5279S68L0XL,B004RA7YGC,5
AR084PXA2EEQQ,B0001906X6,4
A36PJ5YZ9FODEA,B00022FW86,5
A2TSMOBQV4SBLV,B00006FDC6,5
A29OBSB76YTD6K,630567681X,5
A2E1EFNIZL2FVA,B004RE29XG,4
A3K10TOTMB6DBW,B000VDDDZA,5
A1U9KEQMIQ6H91,B009AMANBA,1
A1DU3I57BN5079,B00005N5VE,2
A2NZAGMAS7N5ZP,B0000560X6,3
A3BM2T57AB9UDB,B00000ICUR,4
A263NLK4O13W58,B001D7T44C,5
A2NJO6YE954DBH,6300218171,5
A1FFHDWG7LWYED,6302067057,4
A2I85TDI7XF3C3,B0008ENI84,5
AKM7027X728A9,B005S9EK1S,5
A3F9UAX22LLZWK,6305492115,5
A1US7HC7RL2A8A,B002R0LRK8,3
A1KNUT2VTGKC9A,6302376017,5
A165SKV538OPOY,B001HQZJMU,5
AIB4R0DN40Y8I,B000005F4T,5
A25WZULP0HZH0K,1608838137,2
A2YVFPMTLCEOYP,B000BFH2WI,4
A2HZ2J6HVKG1CP,6305077754,5
A38MMM8LXVCE8G,B003TFUJPO,5
AXB0RN8G9S2ZY,B00004STT7,2
A3HTX1NOTTWERP,B00009MEFM,5
A39NKTY087NMDI,B00005JKN9,5
A3P2EZUMK4X6HN,B00576U9LW,5
A3F0HT2YG3X6CD,0784011923,5
A3SELP10QZPX8I,B0016Q2D66,4
ASROVJ5DQ3TER,0780625129,5
A1TKS2IQ7WITDV,B00AFEY354,5
A3U029B8Z5WGI2,B007K3JCAE,4
A2CT2SA6KFE8GC,6302201683,4
A18MBO1U4DPY20,B00005JLZK,2
A2FEJIORC1MBG3,0780629876,3
A2B73CL3QSYWLB,B002DU39GW,4
AIK7I9BYWV9Q1,B003X4KHRG,3
A34803VN1RWZME,B0001HAISG,4
A1I970110U4B0V,B00005JPO1,1
A3EDIPCXT15C3T,B0034JKZ3G,4
A303IXEFASLHN4,B0009S4IHY,5
A2AXTPUV6TMWYL,B00064AM62,5
A1EDFU3689LEYT,B00023GFUE,5
A3RF4EJCPKCA30,0780621573,1
A3Q6BY9K8P2PIL,B00008KA5A,1
A1O60Q7LBN4MQ,B000BKJ74Y,2
A28T5XJNR641KF,B0000CGNEH,5
A3M2C0C3HROQLV,6303631894,5
A24MPCBRVNJURI,B005LAIGN2,5
A29Y0S7SYKJFXQ,B00003CWPL,5
A57JWK56OUKLZ,B002VWOMZ4,5
A84FLVDK2R5JF,B005IUIXCE,4
A17XJNBQ8T8VQ4,B000WQWPSW,4
A6J0PFFJFLP9T,B005LAIGOQ,5
A1A7SG9462SFW0,0780020723,5
A3I69IXPTDVKQF,B000VKL6Z2,5
A1KMG1AIUS00DC,078886047X,4
A2QGR4DGNJYTP7,B003EYVXV4,5
AP59M1QEB7DGO,6304353634,5
ARBRWSZH1CP70,B000068MBI,5
A2343DBTHKN8Z6,B0001Z3IPS,5
A4S2WAQVQR6PI,B00BEJL6JK,1
A2VIJ112N92V5B,B000VWE5OY,5
A1861W0T7DORDT,B002BWP49C,5
A2830ZMDXMQB3Q,B005BXY1PG,5
A1AQBOWEL8TROJ,B0019LY5IM,3
AO0CUI1CANUUV,B005DGKBC8,5
A3DG9QOFBA4PLB,B008CI4HP6,4
AHJI8YAD5QDIU,B0018CWEXK,5
A1IFUXOEGUTQNY,B005LAIIMG,4
A2KFOBB8RXJTSR,6305128324,4
A2DDVIRY8OVYE1,B00BVMXBDO,5
A3IRAQ780H0FMB,B00005JMBJ,3
A1FO4RPOIVAAX4,080017948X,5
A3CPJYAQMCUGNR,B00HLTD2OE,1
A2M5NRCDSSWV65,B000KX0HH8,4
A31FZDLHGXW9WS,6301978013,3
A3ID6SAEKKR61,6302990114,5
A2MG8HX7BS374N,B00005JM4B,3
AUHZ4NEDBKM1X,B0002J4ZX2,4
A27MOT4ZIUAKIW,B0033HKCV4,3
AI1HCK9KJ5QX7,B000067J0M,4
AWEW5YK1W2E3O,6301247485,5
A3BLUNR5SF8Q0Y,B0000ALF8I,5
A31D8QKJXU93BT,B0007VZ9D0,4
A9I40WFF40R4,B000CQLZ0Q,5
A139TU0DN7WHEG,B001GMAVGE,5
A2O0CFU9Q9XK3,B00006674S,5
A33PPYJ9GUNS0Z,B000SFJ4K4,5
A2Y1WSEDSXTYU6,B00BUADSMQ,5
AY7EXIYJ2LG5S,6302010306,5
A1A043A4JU4T7B,B0002BO07Q,4
A2E1EFNIZL2FVA,B0056KV7OW,5
A6WZVL0SRQAPY,B005LAII80,4
A2H3ISQ4QB95XN,6302491894,5
AQEYNKSMDESO7,B002ZG98RS,4
A3CN9CCJUNIPKT,6301024435,3
A2XHAWMLN3A32V,B003H5WF3U,5
AQEGP77LKVYOD,B00403190I,2
A1Z1NQJUJQ5CRO,B000EOOVMA,4
A1M7CK5DI1T89D,B005LAIHXQ,4
A18A69WOWODNY6,6303631940,5
A13910TC3NZ6LE,0790749912,5
A28D2DTOXCVVVC,B002HG2W92,5
A9SUM8XSSVPA1,B005LAIGPA,4
A2RAU617VTJMBX,B000KLQUV2,3
A2B5RVOAEPEDLH,6305164215,5
ATZ1LTONGHOP6,B000R5OFPO,5
A3HR3M2BWBYIS9,6302405688,5
AJ7TEVDC31BK7,B005LAJ1O0,4
AB0N7PZB8WGT6,B00HNTOYQC,2
A3D4ZIEM6OZ98A,B004EPZ01G,5
AODKUG6FAKD2Z,6304819927,4
A334DYKDLA9K8L,B000050NS2,4
A2VC9GH5BNQ555,B0007A0F4E,3
A15QF9QNNGW6QD,6305029482,4
AODKUG6FAKD2Z,6303073107,3
A384U6Q3RAW5G0,B001RXDM3Q,3
A3L6XHA5FVMN16,0782002064,5
A9861CNRPVEIC,B00003CXZ1,3
A2QDPM8YU7CELG,078322544X,5
ATXD6FNMP1WIE,630365178X,5
A1PVM3V959JFYM,B000C20VU0,4
A328S9RN3U5M68,B001HN69AY,5
A2I29YY8T7PVLZ,0783219695,5
AN5A8JJ27IHY8,6302219205,3
ATM2MM8G4WYUP,B004NSUXHU,4
A1PPD5TOR6VVYV,6301016289,5
A1A8G02W55QFJ8,6304773285,5
A3I37WRTVINAGI,B002ZG97E2,5
A1UX34HOJN6VAO,B000BDGW4Y,5
A3V9EXR4JRDK1E,B002IFT1ZA,5
A1LQLQUJJZUBTC,B00104QSOM,4
A2FQ1USWVZMPD8,0790729393,5
A1AZDLCRF5NDLP,B000NDEXFC,5
A3M3FG82ZE1J8I,6300186121,5
A16CZRQL23NOIW,6302551730,5
A19ZXK9HHVRV1X,B000K7VKX4,2
ADPPZ34A5ZMLB,B00004RFF8,5
A3MAROXCKBWMWV,0792838033,5
A5A2QE6NECFR5,B00005AAAI,5
A22VNXHU6IZ5MT,0792838033,5
AAOF195P95ZVC,0790741393,3
A2GPEV42IO41CI,B0000844M8,5
A322Q20DKTZXAB,B0001HAISG,5
APCUOY13RW1VW,6303584675,3
AFZ3Y69Z98EFR,B005GYXMY6,5
A2BXEW300X5K08,B007L6VR12,5
AIMR915K4YCN,6300271102,5
A2BH6HF3QVOUY9,B00DJYJWVW,5
AEF8X4ECM4Q3S,B000007TKT,3
A1DIUV0MEX4JF4,B000ELL1QC,5
A7ZAKFN5C4G2O,B005FISC52,5
A15U46ZENEHGTH,B001CT876C,2
A3U6DD6COMYEKJ,B00CIXVAN8,3
AHBNPMHDWZ7SB,B001DHXT1G,4
A1P7CTV6PG9UGH,B00003CWQ2,3
A32ZQ5DEXBL60Z,B000005IEV,5
AQICFE14XVWDA,B0000AKCKJ,5
A31RD3696H5ZXZ,B000ERVJLS,4
A372M5OKON7JUJ,B001JAHRGK,5
A2JP64181F0IF9,B0038N9X3G,4
A3FFF3TAL04ZKC,0780020847,1
ARNJPFM578D6C,B00H5RYIBI,4
A2QQ13N16D5WQF,B000A5046K,5
A9JSRCS8TR3P2,B00BEIYIF0,5
A1X19HSTCW3H9V,630287503X,2
A6J4HWRNO9LYR,B000F6ZIFG,5
A1YO5CI583FYIW,B000255LIY,5
A2NF3TPFCW2UWF,B00EI3YG0K,3
A3H9JSM1SUTE4O,B0053O8AGY,4
A71LC7OM8ZUS7,B001C3O6Q8,4
A39L5T2ZQZ52FN,0790731002,2
A1CIW21LQUJU67,B0002475S4,5
A84A249MB0IDC,B008G33O0G,5
A1PASRZ81DY9C,0783116926,5
AVQJD41PLPOOQ,B000IJ7AGK,5
A9LAPV8XNKZVZ,B000B5XP24,4
A3W4D8XOGLWUN5,B00005JN5T,4
AJGP5XYKKBGBG,6301977688,5
AACJUD2Y4DXWV,B005LAII44,5
A3TZB9SXJCFMFJ,B00005O5CA,5
AKX28FGA6L47J,B00005JNCZ,5
A3I2GBE2KGQV1U,B00003CXP1,5
AMYB7RNW0XSLG,B0030VANJO,1
A23GFTVIETX7DS,0792843835,4
A1NE0N12VJ0R23,B00DL48BM6,5
A158KZJONTBNJ,B009VYAVYG,5
A2UUWETDYA2EKV,6302182956,4
A1D90MKRWB0ZKP,080018520X,5
A3BEF4IHWI0VC,B00005JLD4,4
A1MV4XCW1LSJTR,B008PEHZXI,4
A282B427PIOF7U,B00006I042,5
AQRODCIYD7PYX,B001IDZLCK,2
A3IM77LLZAN8B6,B000ASDFEA,2
A1OP187GLFYKQ5,B00005NGAH,4
A3D6OI36USYOU1,B0000048YO,4
A1C8695238ZJGN,6300185249,5
A2ZMGCPXK618YX,B00004ZB6O,5
A38UNKGP3I8RY8,0782008348,5
A20EEWWSFMZ1PN,B0099114WO,1
A1WRQD0JC8185P,B001KVZ6HK,4
A226QHMFI0AFI3,B00I5E970C,4
A3ALHU1NTYPGBE,B000MTEFNM,2
A23W4CTWI8JWVT,1424819253,4
A2SD40YLQY14JX,0792153189,4
A1LVEALDUFDRT3,B00DV1XYTO,4
A3RCTUG2GBV0S5,B000MTEKGO,5
AO9ROUUSPJ0E2,0790744473,2
AHABFECTNE15I,B0001NBNDY,4
A2GHZVX5RY6DTC,0784011796,5
A230Z7M6UYT0FU,B00005J760,5
A102A2P32XISAF,0783235682,5
A2I5406XT0H9VD,6303589138,5
A3B9XTIDLP6BKN,B009I23DAA,3
A2OZBJ58CML9OS,B0011U52E2,5
A2GPN2VKS8E77C,0790743159,5
A382E3B2V91V0B,6303139108,5
A1YV62YOLPDL2I,0767835980,5
A35OYE3NWGJX7H,B003UESJH4,4
A25CMSI6S7S63C,6302814804,4
A22B3F3XON1H4N,B006X040NY,5
A2R7TK3UI7JEE3,B002JVWR9U,5
A2LKOZ0SSW4NH9,B00007GZRH,4
A16WGUVUHOSCAL,6301586042,5
A2Q6JWAGK4S6U8,B0024396EM,5
A228YMLWH4J5UH,B00AYGVCCK,3
